student_id,week,attendance_rate
S162,W08,0.965
S162,W09,0.958
S162,W10,0.921
S162,W11,0.903
S162,W12,0.953
S162,W13,0.892
S162,W14,0.915
S162,W15,0.899
S162,W16,0.963
S162,W17,0.940
S162,W18,0.898
S162,W19,0.887
S162,W20,0.901
S162,W21,0.915
S162,W22,0.919
S162,W23,0.927
S162,W24,0.953
S162,W25,0.882
S162,W26,0.967
S163,W01,0.914
S163,W02,0.904
S163,W03,0.898
S163,W04,0.926
S163,W05,0.910
S163,W06,0.883
S163,W07,0.925
S163,W08,0.959
S163,W09,0.969
S163,W10,0.951
S163,W11,0.965
S163,W12,0.885
S163,W13,0.901
S163,W14,0.971
S163,W15,0.933
S163,W16,0.925
S163,W17,0.901
S163,W18,0.958
S163,W19,0.897
S163,W20,0.973
S163,W21,0.949
S163,W22,0.922
S163,W23,0.925
S163,W24,0.945
S163,W25,0.899
S163,W26,0.977
S164,W01,0.970
S164,W02,0.933
S164,W03,0.977
S164,W04,0.932
S164,W05,0.907
S164,W06,0.922
S164,W07,0.902
S164,W08,0.908
S164,W09,0.941
S164,W10,0.900
S164,W11,0.962
S164,W12,0.950
S164,W13,0.910
S164,W14,0.894
S164,W15,0.894
S164,W16,0.922
S164,W17,0.922
S164,W18,0.925
S164,W19,0.908
S164,W20,0.904
S164,W21,0.975
S164,W22,0.900
S164,W23,0.918
S164,W24,0.899
S164,W25,0.900
S164,W26,0.957
S165,W01,0.894
S165,W02,0.895
S165,W03,0.907
S165,W04,0.881
S165,W05,0.954
S165,W06,0.917
S165,W07,0.924
S165,W08,0.892
S165,W09,0.960
S165,W10,0.911
S165,W11,0.953
S165,W12,0.893
S165,W13,0.889
S165,W14,0.883
S165,W15,0.954
S165,W16,0.892
S165,W17,0.887
S165,W18,0.906
S165,W19,0.911
S165,W20,0.937
S165,W21,0.965
S165,W22,0.902
S165,W23,0.927
S165,W24,0.957
S165,W25,0.883
S165,W26,0.885
S166,W01,0.886
S166,W02,0.968
S166,W03,0.901
S166,W04,0.945
S166,W05,0.950
S166,W06,0.901
S166,W07,0.901
S166,W08,0.957
S166,W09,0.977
S166,W10,0.887
S166,W11,0.939
S166,W12,0.940
S166,W13,0.965
S166,W14,0.964
S166,W15,0.892
S166,W16,0.977
S166,W17,0.941
S166,W18,0.923
S166,W19,0.947
S166,W20,0.949
S166,W21,0.918
S166,W22,0.902
S166,W23,0.952
S166,W24,0.957
S166,W25,0.903
S166,W26,0.958
S167,W01,0.895
S167,W02,0.974
S167,W03,0.912
S167,W04,0.964
S167,W05,0.920
S167,W06,0.925
S167,W07,0.948
S167,W08,0.906
S167,W09,0.961
S167,W10,0.907
S167,W11,0.912
S167,W12,0.969
S167,W13,0.960
S167,W14,0.959
S167,W15,0.927
S167,W16,0.969
S167,W17,0.969
S167,W18,0.954
S167,W19,0.951
S167,W20,0.972
S167,W21,0.947
S167,W22,0.939
S167,W23,0.902
S167,W24,0.920
S167,W25,0.897
S167,W26,0.955
S168,W01,0.954
S168,W02,0.918
S168,W03,0.891
S168,W04,0.940
S168,W05,0.899
S168,W06,0.910
S168,W07,0.952
S168,W08,0.974
S168,W09,0.919
S168,W10,0.910
S168,W11,0.936
S168,W12,0.966
S168,W13,0.909
S168,W14,0.884
S168,W15,0.902
S168,W16,0.899
S168,W17,0.958
S168,W18,0.924
S168,W19,0.962
S168,W20,0.888
S168,W21,0.931
S168,W22,0.887
S168,W23,0.892
S168,W24,0.898
S168,W25,0.885
S168,W26,0.901
S169,W01,0.930
S169,W02,0.930
S169,W03,0.930
S169,W04,0.927
S169,W05,0.945
S169,W06,0.885
S169,W07,0.976
S169,W08,0.976
S169,W09,0.935
S169,W10,0.955
S169,W11,0.943
S169,W12,0.911
S169,W13,0.932
S169,W14,0.921
S169,W15,0.947
S169,W16,0.962
S169,W17,0.928
S169,W18,0.924
S169,W19,0.893
S169,W20,0.952
S169,W21,0.964
S169,W22,0.964
S169,W23,0.959
S169,W24,0.976
S169,W25,0.909
S169,W26,0.903
S170,W01,0.929
S170,W02,0.974
S170,W03,0.903
S170,W04,0.969
S170,W05,0.969
S170,W06,0.944
S170,W07,0.933
S170,W08,0.886
S170,W09,0.954
S170,W10,0.979
S170,W11,0.893
S170,W12,0.896
S170,W13,0.901
S170,W14,0.897
S170,W15,0.910
S170,W16,0.932
S170,W17,0.907
S170,W18,0.929
S170,W19,0.890
S170,W20,0.930
S170,W21,0.887
S170,W22,0.970
S170,W23,0.974
S170,W24,0.938
S170,W25,0.964
S170,W26,0.944
S171,W01,0.992
S171,W02,0.987
S171,W03,0.959
S171,W04,1.000
S171,W05,1.000
S171,W06,0.988
S171,W07,0.954
S171,W08,0.957
S171,W09,0.988
S171,W10,1.000
S171,W11,0.940
S171,W12,1.000
S171,W13,0.944
S171,W14,1.000
S171,W15,0.960
S171,W16,0.954
S171,W17,0.987
S171,W18,1.000
S171,W19,0.928
S171,W20,1.000
S171,W21,0.937
S171,W22,0.959
S171,W23,0.937
S171,W24,0.938
S171,W25,0.953
S171,W26,1.000
S172,W01,0.937
S172,W02,0.963
S172,W03,0.999
S172,W04,0.964
S172,W05,1.000
S172,W06,0.941
S172,W07,0.963
S172,W08,0.982
S172,W09,0.943
S172,W10,0.973
S172,W11,0.991
S172,W12,0.934
S172,W13,1.000
S172,W14,0.943
S172,W15,0.956
S172,W16,0.948
S172,W17,0.971
S172,W18,0.921
S172,W19,0.995
S172,W20,0.970
S172,W21,0.961
S172,W22,1.000
S172,W23,0.978
S172,W24,0.976
S172,W25,0.931
S172,W26,1.000
S173,W01,0.998
S173,W02,1.000
S173,W03,0.963
S173,W04,1.000
S173,W05,0.979
S173,W06,0.949
S173,W07,0.988
S173,W08,0.952
S173,W09,0.948
S173,W10,0.995
S173,W11,1.000
S173,W12,0.943
S173,W13,0.958
S173,W14,0.958
S173,W15,1.000
S173,W16,0.931
S173,W17,0.969
S173,W18,0.963
S173,W19,1.000
S173,W20,0.995
S173,W21,0.941
S173,W22,0.937
S173,W23,0.988
S173,W24,0.984
S173,W25,1.000
S173,W26,1.000
S174,W01,0.978
S174,W02,0.933
S174,W03,0.938
S174,W04,0.931
S174,W05,0.991
S174,W06,0.974
S174,W07,0.939
S174,W08,1.000
S174,W09,0.978
S174,W10,1.000
S174,W11,0.967
S174,W12,0.937
S174,W13,0.987
S174,W14,0.983
S174,W15,0.996
S174,W16,0.984
S174,W17,0.960
S174,W18,1.000
S174,W19,0.935
S174,W20,0.925
S174,W21,1.000
S174,W22,0.944
S174,W23,0.940
S174,W24,0.943
S174,W25,0.923
S174,W26,0.999
S175,W01,0.997
S175,W02,1.000
S175,W03,0.952
S175,W04,1.000
S175,W05,1.000
S175,W06,0.926
S175,W07,0.997
S175,W08,0.986
S175,W09,0.976
S175,W10,1.000
S175,W11,0.941
S175,W12,1.000
S175,W13,0.956
S175,W14,0.942
S175,W15,0.937
S175,W16,1.000
S175,W17,0.986
S175,W18,0.989
S175,W19,0.932
S175,W20,1.000
S175,W21,0.924
S175,W22,0.997
S175,W23,0.985
S175,W24,0.961
S175,W25,0.990
S175,W26,0.963
S176,W01,1.000
S176,W02,0.943
S176,W03,0.985
S176,W04,0.970
S176,W05,0.936
S176,W06,0.948
S176,W07,0.992
S176,W08,0.986
S176,W09,0.987
S176,W10,1.000
S176,W11,0.990
S176,W12,0.961
S176,W13,1.000
S176,W14,0.924
S176,W15,0.984
S176,W16,1.000
S176,W17,1.000
S176,W18,0.985
S176,W19,0.949
S176,W20,0.993
S176,W21,0.929
S176,W22,1.000
S176,W23,0.972
S176,W24,0.930
S176,W25,0.989
S176,W26,0.948
S177,W01,0.964
S177,W02,0.945
S177,W03,0.983
S177,W04,0.989
S177,W05,0.925
S177,W06,0.922
S177,W07,0.929
S177,W08,0.924
S177,W09,0.952
S177,W10,0.928
S177,W11,0.985
S177,W12,0.980
S177,W13,0.976
S177,W14,0.996
S177,W15,0.936
S177,W16,0.997
S177,W17,0.976
S177,W18,0.990
S177,W19,0.977
S177,W20,0.989
S177,W21,0.942
S177,W22,0.964
S177,W23,0.944
S177,W24,0.953
S177,W25,1.000
S177,W26,0.955
S178,W01,1.000
S178,W02,1.000
S178,W03,0.978
S178,W04,0.983
S178,W05,0.939
S178,W06,0.993
S178,W07,1.000
S178,W08,0.942
S178,W09,0.938
S178,W10,0.950
S178,W11,0.921
S178,W12,1.000
S178,W13,0.960
S178,W14,0.959
S178,W15,0.991
S178,W16,0.998
S178,W17,0.965
S178,W18,0.932
S178,W19,1.000
S178,W20,0.924
S178,W21,0.921
S178,W22,0.927
S178,W23,0.950
S178,W24,0.987
S178,W25,0.923
S178,W26,0.968
S179,W01,0.999
S179,W02,0.972
S179,W03,0.964
S179,W04,1.000
S179,W05,0.961
S179,W06,0.923
S179,W07,0.944
S179,W08,1.000
S179,W09,0.982
S179,W10,0.935
S179,W11,1.000
S179,W12,0.993
S179,W13,1.000
S179,W14,0.956
S179,W15,0.927
S179,W16,0.999
S179,W17,0.942
S179,W18,0.949
S179,W19,0.951
S179,W20,1.000
S179,W21,0.973
S179,W22,0.998
S179,W23,1.000
S179,W24,0.942
S179,W25,0.961
S179,W26,0.925
S180,W01,0.983
S180,W02,0.926
S180,W03,1.000
S180,W04,1.000
S180,W05,0.978
S180,W06,1.000
S180,W07,0.929
S180,W08,0.957
S180,W09,1.000
S180,W10,0.952
S180,W11,0.973
S180,W12,0.920
S180,W13,0.982
S180,W14,0.958
S180,W15,1.000
S180,W16,1.000
S180,W17,1.000
S180,W18,0.997
S180,W19,0.951
S180,W20,1.000
S180,W21,0.991
S180,W22,0.937
S180,W23,0.989
S180,W24,0.970
S180,W25,0.933
S180,W26,0.943
S181,W01,0.961
S181,W02,1.000
S181,W03,0.937
S181,W04,0.939
S181,W05,1.000
S181,W06,0.931
S181,W07,0.943
S181,W08,1.000
S181,W09,0.979
S181,W10,0.994
S181,W11,0.929
S181,W12,0.945
S181,W13,0.987
S181,W14,0.955
S181,W15,0.950
S181,W16,0.958
S181,W17,0.922
S181,W18,1.000
S181,W19,1.000
S181,W20,0.939
S181,W21,1.000
S181,W22,0.978
S181,W23,0.937
S181,W24,0.988
S181,W25,0.996
S181,W26,0.947
S182,W01,0.972
S182,W02,0.953
S182,W03,0.941
S182,W04,0.982
S182,W05,0.994
S182,W06,1.000
S182,W07,0.965
S182,W08,0.965
S182,W09,0.989
S182,W10,0.945
S182,W11,0.968
S182,W12,0.970
S182,W13,0.988
S182,W14,0.981
S182,W15,1.000
S182,W16,0.971
S182,W17,0.981
S182,W18,0.992
S182,W19,0.977
S182,W20,0.943
S182,W21,0.977
S182,W22,0.923
S182,W23,0.974
S182,W24,0.923
S182,W25,0.925
S182,W26,1.000
S183,W01,0.963
S183,W02,0.966
S183,W03,1.000
S183,W04,0.996
S183,W05,0.981
S183,W06,0.998
S183,W07,0.991
S183,W08,0.979
S183,W09,0.941
S183,W10,0.967
S183,W11,0.921
S183,W12,1.000
S183,W13,0.994
S183,W14,1.000
S183,W15,0.972
S183,W16,1.000
S183,W17,0.965
S183,W18,0.946
S183,W19,1.000
S183,W20,1.000
S183,W21,0.921
S183,W22,0.948
S183,W23,0.922
S183,W24,0.921
S183,W25,0.924
S183,W26,0.984
S184,W01,0.970
S184,W02,0.959
S184,W03,0.954
S184,W04,0.978
S184,W05,0.985
S184,W06,1.000
S184,W07,0.961
S184,W08,1.000
S184,W09,0.994
S184,W10,1.000
S184,W11,0.986
S184,W12,1.000
S184,W13,0.987
S184,W14,0.962
S184,W15,0.994
S184,W16,0.927
S184,W17,0.971
S184,W18,0.988
S184,W19,1.000
S184,W20,1.000
S184,W21,0.984
S184,W22,0.976
S184,W23,0.996
S184,W24,1.000
S184,W25,0.992
S184,W26,0.950
S185,W01,0.976
S185,W02,1.000
S185,W03,1.000
S185,W04,0.988
S185,W05,1.000
S185,W06,0.962
S185,W07,0.982
S185,W08,0.977
S185,W09,0.995
S185,W10,0.947
S185,W11,0.979
S185,W12,0.985
S185,W13,0.939
S185,W14,0.981
S185,W15,1.000
S185,W16,0.964
S185,W17,1.000
S185,W18,0.926
S185,W19,0.997
S185,W20,0.982
S185,W21,0.973
S185,W22,0.951
S185,W23,0.945
S185,W24,0.923
S185,W25,0.954
S185,W26,1.000
S186,W01,1.000
S186,W02,0.967
S186,W03,1.000
S186,W04,1.000
S186,W05,0.993
S186,W06,0.964
S186,W07,0.948
S186,W08,0.985
S186,W09,1.000
S186,W10,0.980
S186,W11,0.934
S186,W12,0.926
S186,W13,0.933
S186,W14,0.955
S186,W15,0.937
S186,W16,0.924
S186,W17,0.956
S186,W18,1.000
S186,W19,1.000
S186,W20,0.972
S186,W21,0.970
S186,W22,1.000
S186,W23,0.964
S186,W24,0.956
S186,W25,0.942
S186,W26,0.953
S187,W01,0.993
S187,W02,0.980
S187,W03,0.954
S187,W04,0.950
S187,W05,0.925
S187,W06,0.954
S187,W07,0.927
S187,W08,0.934
S187,W09,0.940
S187,W10,1.000
S187,W11,0.998
S187,W12,0.930
S187,W13,0.938
S187,W14,1.000
S187,W15,1.000
S187,W16,1.000
S187,W17,0.969
S187,W18,0.939
S187,W19,0.950
S187,W20,0.994
S187,W21,0.985
S187,W22,0.962
S187,W23,0.973
S187,W24,0.950
S187,W25,0.949
S187,W26,0.939
S188,W01,1.000
S188,W02,0.939
S188,W03,1.000
S188,W04,0.954
S188,W05,0.952
S188,W06,0.965
S188,W07,0.981
S188,W08,0.933
S188,W09,1.000
S188,W10,0.961
S188,W11,0.948
S188,W12,0.952
S188,W13,0.967
S188,W14,0.984
S188,W15,0.941
S188,W16,0.980
S188,W17,1.000
S188,W18,0.948
S188,W19,0.971
S188,W20,1.000
S188,W21,0.991
S188,W22,1.000
S188,W23,0.936
S188,W24,0.951
S188,W25,0.987
S188,W26,1.000
S189,W01,0.932
S189,W02,0.942
S189,W03,0.975
S189,W04,0.972
S189,W05,0.950
S189,W06,0.986
S189,W07,0.950
S189,W08,0.988
S189,W09,0.927
S189,W10,0.947
S189,W11,0.962
S189,W12,0.921
S189,W13,0.989
S189,W14,1.000
S189,W15,0.977
S189,W16,0.948
S189,W17,0.936
S189,W18,0.950
S189,W19,0.989
S189,W20,0.962
S189,W21,0.962
S189,W22,0.975
S189,W23,1.000
S189,W24,0.964
S189,W25,0.962
S189,W26,0.998
S190,W01,0.966
S190,W02,0.981
S190,W03,1.000
S190,W04,0.980
S190,W05,1.000
S190,W06,0.939
S190,W07,0.972
S190,W08,0.960
S190,W09,0.979
S190,W10,0.962
S190,W11,0.992
S190,W12,1.000
S190,W13,0.947
S190,W14,0.953
S190,W15,0.975
S190,W16,0.936
S190,W17,1.000
S190,W18,0.992
S190,W19,0.994
S190,W20,0.982
S190,W21,1.000
S190,W22,0.985
S190,W23,0.968
S190,W24,0.924
S190,W25,0.927
S190,W26,0.993
S191,W01,0.940
S191,W02,1.000
S191,W03,0.973
S191,W04,1.000
S191,W05,1.000
S191,W06,0.968
S191,W07,0.989
S191,W08,0.981
S191,W09,0.924
S191,W10,0.921
S191,W11,0.983
S191,W12,0.985
S191,W13,0.996
S191,W14,0.921
S191,W15,0.921
S191,W16,0.980
S191,W17,0.993
S191,W18,0.981
S191,W19,0.948
S191,W20,0.934
S191,W21,0.991
S191,W22,0.976
S191,W23,0.963
S191,W24,0.935
S191,W25,1.000
S191,W26,1.000
S192,W01,0.945
S192,W02,0.941
S192,W03,0.922
S192,W04,0.996
S192,W05,1.000
S192,W06,0.993
S192,W07,0.964
S192,W08,0.999
S192,W09,0.925
S192,W10,0.984
S192,W11,1.000
S192,W12,1.000
S192,W13,1.000
S192,W14,1.000
S192,W15,0.996
S192,W16,0.983
S192,W17,1.000
S192,W18,0.923
S192,W19,0.929
S192,W20,1.000
S192,W21,1.000
S192,W22,0.958
S192,W23,0.962
S192,W24,0.951
S192,W25,0.939
S192,W26,0.973
S193,W01,0.966
S193,W02,0.956
S193,W03,0.987
S193,W04,0.931
S193,W05,1.000
S193,W06,0.943
S193,W07,0.966
S193,W08,0.966
S193,W09,0.924
S193,W10,1.000
S193,W11,0.977
S193,W12,0.959
S193,W13,0.925
S193,W14,0.958
S193,W15,0.930
S193,W16,1.000
S193,W17,1.000
S193,W18,0.964
S193,W19,0.934
S193,W20,0.974
S193,W21,1.000
S193,W22,0.965
S193,W23,0.960
S193,W24,1.000
S193,W25,0.965
S193,W26,0.944
S194,W01,0.998
S194,W02,0.940
S194,W03,0.976
S194,W04,0.966
S194,W05,0.922
S194,W06,0.927
S194,W07,0.969
S194,W08,0.924
S194,W09,0.959
S194,W10,1.000
S194,W11,0.924
S194,W12,1.000
S194,W13,0.976
S194,W14,1.000
S194,W15,1.000
S194,W16,0.986
S194,W17,0.986
S194,W18,1.000
S194,W19,1.000
S194,W20,0.999
S194,W21,0.973
S194,W22,0.997
S194,W23,1.000
S194,W24,0.989
S194,W25,1.000
S194,W26,1.000
S195,W01,1.000
S195,W02,1.000
S195,W03,0.935
S195,W04,1.000
S195,W05,0.923
S195,W06,1.000
S195,W07,0.981
S195,W08,0.924
S195,W09,0.944
S195,W10,1.000
S195,W11,0.940
S195,W12,0.931
S195,W13,0.938
S195,W14,0.984
S195,W15,1.000
S195,W16,0.932
S195,W17,1.000
S195,W18,0.960
S195,W19,0.936
S195,W20,0.955
S195,W21,0.961
S195,W22,1.000
S195,W23,0.975
S195,W24,0.991
S195,W25,0.978
S195,W26,0.989
S196,W01,0.947
S196,W02,0.984
S196,W03,1.000
S196,W04,0.991
S196,W05,0.926
S196,W06,0.923
S196,W07,0.999
S196,W08,1.000
S196,W09,0.971
S196,W10,0.936
S196,W11,0.934
S196,W12,0.947
S196,W13,1.000
S196,W14,0.994
S196,W15,0.976
S196,W16,0.975
S196,W17,0.926
S196,W18,1.000
S196,W19,0.938
S196,W20,1.000
S196,W21,1.000
S196,W22,0.968
S196,W23,1.000
S196,W24,0.997
S196,W25,1.000
S196,W26,1.000
S197,W01,0.993
S197,W02,0.935
S197,W03,0.957
S197,W04,1.000
S197,W05,1.000
S197,W06,0.939
S197,W07,0.940
S197,W08,0.984
S197,W09,0.964
S197,W10,0.973
S197,W11,1.000
S197,W12,0.998
S197,W13,1.000
S197,W14,1.000
S197,W15,0.954
S197,W16,1.000
S197,W17,0.958
S197,W18,1.000
S197,W19,0.924
S197,W20,1.000
S197,W21,0.926
S197,W22,0.921
S197,W23,1.000
S197,W24,1.000
S197,W25,0.965
S197,W26,0.974
S198,W01,0.976
S198,W02,0.991
S198,W03,1.000
S198,W04,0.995
S198,W05,0.990
S198,W06,1.000
S198,W07,0.943
S198,W08,0.945
S198,W09,1.000
S198,W10,1.000
S198,W11,0.987
S198,W12,0.933
S198,W13,0.979
S198,W14,0.935
S198,W15,0.975
S198,W16,0.927
S198,W17,0.934
S198,W18,0.941
S198,W19,0.935
S198,W20,0.945
S198,W21,0.995
S198,W22,0.943
S198,W23,0.921
S198,W24,1.000
S198,W25,1.000
S198,W26,0.999
S199,W01,0.985
S199,W02,0.941
S199,W03,0.941
S199,W04,0.994
S199,W05,0.974
S199,W06,0.933
S199,W07,0.977
S199,W08,0.957
S199,W09,0.940
S199,W10,0.995
S199,W11,0.959
S199,W12,0.940
S199,W13,0.994
S199,W14,0.947
S199,W15,1.000
S199,W16,0.922
S199,W17,0.934
S199,W18,0.974
S199,W19,0.942
S199,W20,0.923
S199,W21,0.990
S199,W22,0.972
S199,W23,0.970
S199,W24,0.979
S199,W25,0.978
S199,W26,0.952
S200,W01,0.989
S200,W02,0.973
S200,W03,0.936
S200,W04,0.958
S200,W05,1.000
S200,W06,0.992
S200,W07,0.937
S200,W08,0.991
S200,W09,0.950
S200,W10,0.994
S200,W11,0.982
S200,W12,0.945
S200,W13,0.927
S200,W14,0.936
S200,W15,1.000
S200,W16,0.983
S200,W17,0.958
S200,W18,0.968
S200,W19,0.959
S200,W20,0.991
S200,W21,0.948
S200,W22,0.931
S200,W23,0.999
S200,W24,0.966
S200,W25,1.000
S200,W26,0.987
