student_id,week,risk_score
S165,W20,57.8
S165,W21,57.5
S165,W22,58.2
S165,W23,57
S165,W24,58.1
S165,W25,56.8
S165,W26,57.7
S166,W01,60.6
S166,W02,60.1
S166,W03,58.9
S166,W04,59.5
S166,W05,60.5
S166,W06,58.4
S166,W07,59.1
S166,W08,59.5
S166,W09,59.9
S166,W10,58.7
S166,W11,58.5
S166,W12,59.1
S166,W13,57.4
S166,W14,58.2
S166,W15,57.7
S166,W16,58.5
S166,W17,58.8
S166,W18,58.6
S166,W19,58.4
S166,W20,58.2
S166,W21,57.3
S166,W22,56.5
S166,W23,57.4
S166,W24,57.2
S166,W25,56.2
S166,W26,56.8
S167,W01,59.9
S167,W02,60.1
S167,W03,59.4
S167,W04,59.4
S167,W05,58.8
S167,W06,59.2
S167,W07,60.2
S167,W08,58.5
S167,W09,60.1
S167,W10,59.7
S167,W11,59.5
S167,W12,58.1
S167,W13,59
S167,W14,58.8
S167,W15,58.9
S167,W16,57.9
S167,W17,58.3
S167,W18,57.3
S167,W19,58.6
S167,W20,58.1
S167,W21,58
S167,W22,56.3
S167,W23,57.9
S167,W24,58.4
S167,W25,57.1
S167,W26,57.7
S168,W01,60
S168,W02,59.5
S168,W03,59.8
S168,W04,59.9
S168,W05,59.1
S168,W06,58.4
S168,W07,59.8
S168,W08,59.6
S168,W09,59
S168,W10,58.4
S168,W11,58
S168,W12,58.8
S168,W13,59.6
S168,W14,57.6
S168,W15,59.5
S168,W16,58.2
S168,W17,57.9
S168,W18,57.1
S168,W19,58
S168,W20,57.8
S168,W21,57.9
S168,W22,56.8
S168,W23,56.4
S168,W24,58.4
S168,W25,56.3
S168,W26,55.9
S169,W01,59.3
S169,W02,60.6
S169,W03,59.2
S169,W04,58.8
S169,W05,58.9
S169,W06,59.7
S169,W07,60.1
S169,W08,59
S169,W09,59.8
S169,W10,57.9
S169,W11,57.7
S169,W12,58.9
S169,W13,59.2
S169,W14,58
S169,W15,58
S169,W16,57.2
S169,W17,59
S169,W18,57.5
S169,W19,57.1
S169,W20,58.4
S169,W21,58.7
S169,W22,56.6
S169,W23,57.3
S169,W24,57.7
S169,W25,58
S169,W26,57.4
S170,W01,59.2
S170,W02,59.2
S170,W03,58.8
S170,W04,59.5
S170,W05,59.9
S170,W06,59.6
S170,W07,58.7
S170,W08,59
S170,W09,58.3
S170,W10,59.6
S170,W11,58.1
S170,W12,57.9
S170,W13,58.4
S170,W14,59.4
S170,W15,57.5
S170,W16,57.8
S170,W17,57.7
S170,W18,58.3
S170,W19,57.2
S170,W20,57.4
S170,W21,57.4
S170,W22,58.5
S170,W23,56.3
S170,W24,56.2
S170,W25,57.8
S170,W26,56.8
S171,W01,31.1
S171,W02,30.8
S171,W03,30.8
S171,W04,30.3
S171,W05,30.2
S171,W06,30.5
S171,W07,29.6
S171,W08,30.6
S171,W09,28.9
S171,W10,29.4
S171,W11,30.1
S171,W12,28.4
S171,W13,29.3
S171,W14,29.2
S171,W15,29.8
S171,W16,29
S171,W17,28
S171,W18,28.2
S171,W19,28.8
S171,W20,27.8
S171,W21,29.8
S171,W22,27.9
S171,W23,28.1
S171,W24,27.7
S171,W25,28.8
S171,W26,28.3
S172,W01,29.8
S172,W02,30.5
S172,W03,30.5
S172,W04,29.1
S172,W05,29.2
S172,W06,29.5
S172,W07,29.7
S172,W08,28.6
S172,W09,28.7
S172,W10,30.3
S172,W11,28.4
S172,W12,28.6
S172,W13,30
S172,W14,30.4
S172,W15,29.3
S172,W16,29
S172,W17,28.2
S172,W18,28.4
S172,W19,29.9
S172,W20,29
S172,W21,29.4
S172,W22,28.3
S172,W23,29.8
S172,W24,27.4
S172,W25,29.2
S172,W26,28.5
S173,W01,31
S173,W02,30.4
S173,W03,28.8
S173,W04,30.5
S173,W05,30.5
S173,W06,30.9
S173,W07,28.6
S173,W08,30.5
S173,W09,29.3
S173,W10,30
S173,W11,29.9
S173,W12,29.9
S173,W13,29.9
S173,W14,30
S173,W15,29.5
S173,W16,29.4
S173,W17,28.5
S173,W18,29.3
S173,W19,27.8
S173,W20,28.9
S173,W21,27.7
S173,W22,29.6
S173,W23,28.2
S173,W24,28.3
S173,W25,28.4
S173,W26,28.7
S174,W01,30.8
S174,W02,30.3
S174,W03,28.7
S174,W04,28.9
S174,W05,30.6
S174,W06,29
S174,W07,29.4
S174,W08,29.7
S174,W09,28.4
S174,W10,30.1
S174,W11,28.3
S174,W12,30.2
S174,W13,30.3
S174,W14,30.1
S174,W15,28.3
S174,W16,28.6
S174,W17,29.9
S174,W18,29.7
S174,W19,29.4
S174,W20,28.2
S174,W21,29.1
S174,W22,28.1
S174,W23,27.9
S174,W24,28.2
S174,W25,27.4
S174,W26,28.2
S175,W01,30.7
S175,W02,28.9
S175,W03,30.3
S175,W04,29.9
S175,W05,30.4
S175,W06,29.4
S175,W07,29.7
S175,W08,28.4
S175,W09,29.2
S175,W10,30.5
S175,W11,28.8
S175,W12,28.9
S175,W13,30
S175,W14,29.7
S175,W15,30.1
S175,W16,30.2
S175,W17,29
S175,W18,28.9
S175,W19,28.9
S175,W20,27.9
S175,W21,29.1
S175,W22,28
S175,W23,27.6
S175,W24,28.2
S175,W25,28
S175,W26,29.4
S176,W01,30.9
S176,W02,28.8
S176,W03,30.5
S176,W04,30.6
S176,W05,30.5
S176,W06,30.8
S176,W07,30.5
S176,W08,29.1
S176,W09,30.5
S176,W10,29.5
S176,W11,28.8
S176,W12,29.7
S176,W13,28.4
S176,W14,28.4
S176,W15,30.1
S176,W16,28.3
S176,W17,28.1
S176,W18,27.8
S176,W19,29.1
S176,W20,28.6
S176,W21,29.3
S176,W22,27.7
S176,W23,29
S176,W24,29.3
S176,W25,29.1
S176,W26,28.6
S177,W01,30.8
S177,W02,28.9
S177,W03,29.1
S177,W04,28.7
S177,W05,30
S177,W06,30.3
S177,W07,28.7
S177,W08,29.9
S177,W09,29.9
S177,W10,30.4
S177,W11,30.1
S177,W12,28.7
S177,W13,29.8
S177,W14,28.9
S177,W15,28.8
S177,W16,29.7
S177,W17,28.9
S177,W18,28.3
S177,W19,29.2
S177,W20,28
S177,W21,28.6
S177,W22,29.1
S177,W23,28
S177,W24,28.7
S177,W25,27.8
S177,W26,28.9
S178,W01,29.2
S178,W02,29.9
S178,W03,28.8
S178,W04,29
S178,W05,30.8
S178,W06,30.5
S178,W07,30
S178,W08,28.4
S178,W09,28.7
S178,W10,29.8
S178,W11,30.6
S178,W12,30.4
S178,W13,28.5
S178,W14,29.7
S178,W15,30.1
S178,W16,29.5
S178,W17,28
S178,W18,29.6
S178,W19,28.2
S178,W20,28.2
S178,W21,29.1
S178,W22,28
S178,W23,28.5
S178,W24,28.2
S178,W25,27.6
S178,W26,27.4
S179,W01,29.7
S179,W02,30.7
S179,W03,29.1
S179,W04,31
S179,W05,30
S179,W06,30.6
S179,W07,29.7
S179,W08,28.7
S179,W09,30.5
S179,W10,28.8
S179,W11,28.5
S179,W12,28.9
S179,W13,29.9
S179,W14,28.7
S179,W15,29.4
S179,W16,28.5
S179,W17,29.9
S179,W18,29.4
S179,W19,28.3
S179,W20,29.8
S179,W21,28.3
S179,W22,29
S179,W23,29
S179,W24,28.7
S179,W25,27.5
S179,W26,27.4
S180,W01,29.6
S180,W02,30.2
S180,W03,30.2
S180,W04,30.9
S180,W05,30.1
S180,W06,29.5
S180,W07,28.5
S180,W08,29.8
S180,W09,30
S180,W10,30.6
S180,W11,29
S180,W12,28.9
S180,W13,29.6
S180,W14,28.3
S180,W15,29.6
S180,W16,28.2
S180,W17,29.7
S180,W18,28.9
S180,W19,28.7
S180,W20,28.8
S180,W21,28.3
S180,W22,29.4
S180,W23,29.4
S180,W24,28.8
S180,W25,28.2
S180,W26,27.4
S181,W01,29.9
S181,W02,30.5
S181,W03,30.5
S181,W04,29.9
S181,W05,28.6
S181,W06,29
S181,W07,29
S181,W08,28.6
S181,W09,29.2
S181,W10,28.7
S181,W11,30
S181,W12,28.2
S181,W13,29
S181,W14,30.2
S181,W15,28.1
S181,W16,29.4
S181,W17,28.9
S181,W18,29.6
S181,W19,29.9
S181,W20,28.2
S181,W21,27.9
S181,W22,27.6
S181,W23,28.4
S181,W24,27.5
S181,W25,29.1
S181,W26,29.5
S182,W01,29.2
S182,W02,30.6
S182,W03,30.9
S182,W04,30.5
S182,W05,29.7
S182,W06,29.8
S182,W07,28.5
S182,W08,30.4
S182,W09,29.2
S182,W10,29.5
S182,W11,28.3
S182,W12,29.4
S182,W13,28.2
S182,W14,29.6
S182,W15,28.7
S182,W16,28.1
S182,W17,29.5
S182,W18,29.8
S182,W19,28.8
S182,W20,28
S182,W21,28.1
S182,W22,29.3
S182,W23,28.4
S182,W24,29.3
S182,W25,29.7
S182,W26,28.5
S183,W01,28.9
S183,W02,31.1
S183,W03,29.8
S183,W04,30.7
S183,W05,30.7
S183,W06,29.1
S183,W07,29.5
S183,W08,29.8
S183,W09,28.8
S183,W10,29.7
S183,W11,29.5
S183,W12,30.4
S183,W13,29.1
S183,W14,29.4
S183,W15,30.3
S183,W16,29.1
S183,W17,28.1
S183,W18,30
S183,W19,29.3
S183,W20,29.8
S183,W21,28
S183,W22,28.9
S183,W23,27.5
S183,W24,27.9
S183,W25,27.5
S183,W26,27.6
S184,W01,30
S184,W02,29.4
S184,W03,29.2
S184,W04,30.2
S184,W05,30.2
S184,W06,30.6
S184,W07,29.7
S184,W08,29.9
S184,W09,30.4
S184,W10,28.9
S184,W11,29.4
S184,W12,30.4
S184,W13,28.1
S184,W14,29.4
S184,W15,29.9
S184,W16,29.7
S184,W17,30
S184,W18,27.9
S184,W19,28.4
S184,W20,29
S184,W21,28.4
S184,W22,29.9
S184,W23,28.3
S184,W24,29.4
S184,W25,28.8
S184,W26,27.6
S185,W01,29.5
S185,W02,29.5
S185,W03,29.7
S185,W04,30.8
S185,W05,30.8
S185,W06,29.6
S185,W07,30
S185,W08,29.1
S185,W09,28.4
S185,W10,28.9
S185,W11,30.2
S185,W12,28.9
S185,W13,29
S185,W14,28.2
S185,W15,28.3
S185,W16,28.9
S185,W17,29
S185,W18,28.9
S185,W19,27.9
S185,W20,27.9
S185,W21,30
S185,W22,28.1
S185,W23,29.6
S185,W24,28.9
S185,W25,28.1
S185,W26,27.4
S186,W01,31.1
S186,W02,29.6
S186,W03,30.1
S186,W04,29.7
S186,W05,29.5
S186,W06,29.1
S186,W07,28.9
S186,W08,28.8
S186,W09,30
S186,W10,29.6
S186,W11,28.2
S186,W12,30.5
S186,W13,30.4
S186,W14,29.4
S186,W15,29.3
S186,W16,29
S186,W17,29.3
S186,W18,28
S186,W19,28.5
S186,W20,28.2
S186,W21,30
S186,W22,29.2
S186,W23,28
S186,W24,28.2
S186,W25,27.5
S186,W26,29.4
S187,W01,29.5
S187,W02,30
S187,W03,30.9
S187,W04,29
S187,W05,31
S187,W06,28.8
S187,W07,28.7
S187,W08,29.2
S187,W09,30.1
S187,W10,29.8
S187,W11,30.3
S187,W12,30.4
S187,W13,29.9
S187,W14,30
S187,W15,28.7
S187,W16,28.2
S187,W17,28.3
S187,W18,28.7
S187,W19,29
S187,W20,28.2
S187,W21,29.9
S187,W22,29
S187,W23,28.7
S187,W24,28.1
S187,W25,29
S187,W26,27.9
S188,W01,30.7
S188,W02,29
S188,W03,29.2
S188,W04,29.5
S188,W05,29.4
S188,W06,29.1
S188,W07,30
S188,W08,29.4
S188,W09,29.6
S188,W10,29.2
S188,W11,29.1
S188,W12,29.6
S188,W13,29.5
S188,W14,28.1
S188,W15,30.1
S188,W16,29.2
S188,W17,28.8
S188,W18,29.7
S188,W19,29.7
S188,W20,29.3
S188,W21,28.8
S188,W22,28.6
S188,W23,28.2
S188,W24,28.2
S188,W25,29.1
S188,W26,27.6
S189,W01,29.6
S189,W02,30.4
S189,W03,29.4
S189,W04,30.9
S189,W05,30.6
S189,W06,30.7
S189,W07,28.8
S189,W08,29.5
S189,W09,29
S189,W10,28.6
S189,W11,28.4
S189,W12,30.3
S189,W13,29.5
S189,W14,28.2
S189,W15,28.9
S189,W16,30.2
S189,W17,29.7
S189,W18,29.7
S189,W19,29.3
S189,W20,28.9
S189,W21,28.6
S189,W22,29.3
S189,W23,28.8
S189,W24,27.9
S189,W25,28.5
S189,W26,28.2
S190,W01,30.6
S190,W02,28.8
S190,W03,30.7
S190,W04,30.4
S190,W05,30.4
S190,W06,29.4
S190,W07,29.9
S190,W08,29.2
S190,W09,30.4
S190,W10,29.4
S190,W11,30
S190,W12,30.1
S190,W13,29.3
S190,W14,30.3
S190,W15,30.3
S190,W16,30.2
S190,W17,28.9
S190,W18,29.6
S190,W19,29.6
S190,W20,30
S190,W21,28.9
S190,W22,29.7
S190,W23,28.1
S190,W24,28.2
S190,W25,28.8
S190,W26,28
S191,W01,30.1
S191,W02,30.7
S191,W03,31
S191,W04,28.9
S191,W05,31
S191,W06,29.4
S191,W07,28.6
S191,W08,28.6
S191,W09,29.4
S191,W10,28.7
S191,W11,30.5
S191,W12,28.7
S191,W13,28.4
S191,W14,29.8
S191,W15,29.2
S191,W16,29.4
S191,W17,30.1
S191,W18,29.6
S191,W19,30.1
S191,W20,28.3
S191,W21,28
S191,W22,29
S191,W23,27.6
S191,W24,29
S191,W25,28.9
S191,W26,28.8
S192,W01,29.1
S192,W02,30.1
S192,W03,30.2
S192,W04,30.1
S192,W05,29.5
S192,W06,30.2
S192,W07,30.4
S192,W08,29.9
S192,W09,29
S192,W10,28.9
S192,W11,30.5
S192,W12,29.8
S192,W13,28.4
S192,W14,29.8
S192,W15,29.3
S192,W16,28.3
S192,W17,28.1
S192,W18,28.7
S192,W19,27.8
S192,W20,28.9
S192,W21,29.7
S192,W22,28.1
S192,W23,29.5
S192,W24,29.2
S192,W25,28.1
S192,W26,29.7
S193,W01,29.9
S193,W02,29.6
S193,W03,30.2
S193,W04,29.2
S193,W05,30.6
S193,W06,30.8
S193,W07,30.2
S193,W08,29.6
S193,W09,29.1
S193,W10,30.4
S193,W11,29.5
S193,W12,29.7
S193,W13,28.4
S193,W14,29.5
S193,W15,28
S193,W16,29.6
S193,W17,29.3
S193,W18,30
S193,W19,30
S193,W20,28.9
S193,W21,28.1
S193,W22,27.9
S193,W23,29.8
S193,W24,28
S193,W25,29
S193,W26,28.6
S194,W01,30.4
S194,W02,29.5
S194,W03,29.7
S194,W04,30.2
S194,W05,30.7
S194,W06,29.9
S194,W07,29
S194,W08,29.2
S194,W09,30
S194,W10,28.6
S194,W11,29.2
S194,W12,28.7
S194,W13,28.3
S194,W14,30.4
S194,W15,29.7
S194,W16,28.5
S194,W17,28.9
S194,W18,28.1
S194,W19,29.8
S194,W20,28.5
S194,W21,28.5
S194,W22,29
S194,W23,29.1
S194,W24,27.5
S194,W25,29.4
S194,W26,29.3
S195,W01,29
S195,W02,30.9
S195,W03,29.6
S195,W04,28.9
S195,W05,30.3
S195,W06,30.3
S195,W07,29.3
S195,W08,30.4
S195,W09,29.5
S195,W10,29.7
S195,W11,29.3
S195,W12,29.4
S195,W13,29.1
S195,W14,29.9
S195,W15,28.5
S195,W16,29.7
S195,W17,27.9
S195,W18,29.9
S195,W19,27.7
S195,W20,27.7
S195,W21,27.9
S195,W22,28.2
S195,W23,29.6
S195,W24,29
S195,W25,27.4
S195,W26,29.3
S196,W01,30.7
S196,W02,30.4
S196,W03,29.7
S196,W04,30.2
S196,W05,28.8
S196,W06,30.5
S196,W07,30.8
S196,W08,30.7
S196,W09,28.6
S196,W10,29.4
S196,W11,29.7
S196,W12,29.8
S196,W13,29.5
S196,W14,29
S196,W15,29.8
S196,W16,29.2
S196,W17,29.4
S196,W18,29
S196,W19,29.3
S196,W20,29.2
S196,W21,27.7
S196,W22,29.1
S196,W23,28.7
S196,W24,28.5
S196,W25,28.2
S196,W26,28.4
S197,W01,31.1
S197,W02,28.9
S197,W03,29.8
S197,W04,29.3
S197,W05,29.1
S197,W06,29.4
S197,W07,29.8
S197,W08,29.2
S197,W09,30.5
S197,W10,28.8
S197,W11,29.7
S197,W12,29.6
S197,W13,29.3
S197,W14,28.9
S197,W15,29.7
S197,W16,29.9
S197,W17,29
S197,W18,28.9
S197,W19,29.5
S197,W20,28.7
S197,W21,30
S197,W22,29.7
S197,W23,27.6
S197,W24,29.6
S197,W25,27.6
S197,W26,28.8
S198,W01,30.7
S198,W02,29.9
S198,W03,30.5
S198,W04,30.5
S198,W05,29
S198,W06,28.8
S198,W07,29.4
S198,W08,30.5
S198,W09,30.5
S198,W10,28.4
S198,W11,30.5
S198,W12,29.9
S198,W13,29
S198,W14,29.7
S198,W15,28.6
S198,W16,29.2
S198,W17,29.2
S198,W18,27.9
S198,W19,27.7
S198,W20,29.1
S198,W21,29.3
S198,W22,27.9
S198,W23,27.6
S198,W24,28.4
S198,W25,28
S198,W26,28.9
S199,W01,29.4
S199,W02,30.2
S199,W03,29.4
S199,W04,30.4
S199,W05,29.7
S199,W06,28.6
S199,W07,29.6
S199,W08,29.4
S199,W09,30.1
S199,W10,29.2
S199,W11,28.4
S199,W12,28.6
S199,W13,29.9
S199,W14,29.2
S199,W15,28.4
S199,W16,30.2
S199,W17,27.9
S199,W18,28.5
S199,W19,28.4
S199,W20,29.6
S199,W21,28.2
S199,W22,29.1
S199,W23,29.1
S199,W24,28.2
S199,W25,29.3
S199,W26,29.1
S200,W01,29.7
S200,W02,30.6
S200,W03,29.1
S200,W04,30.2
S200,W05,28.7
S200,W06,29.5
S200,W07,29.6
S200,W08,30.2
S200,W09,29.3
S200,W10,28.6
S200,W11,29.6
S200,W12,28.6
S200,W13,30.4
S200,W14,30.1
S200,W15,28.4
S200,W16,28
S200,W17,28.5
S200,W18,29.1
S200,W19,27.7
S200,W20,29.3
S200,W21,28.3
S200,W22,27.6
S200,W23,28.2
S200,W24,28.6
S200,W25,27.4
S200,W26,28.3
